job_id,client_id,company_id,company_name,title,job_category,budget_min,budget_max,currency,urgency_level,experience_level,job_description,skills,required_hours_estimate,job_status,assigned_freelancer_id,posted_at,deadline,client_reputation_score,client_payment_verified,created_at,updated_at
job_864d3f48,user_042,company_012,CipherGrid Analytics,"Backend Engineer for UI/UX Designer urgently needed for AI Chatbot redesign to improve usability, accessibility, and user satisfaction. Strong Figma skills required.",Mobile,7312,10969,INR,Medium,Junior,"Content Writer required to fix UI bugs, optimize performance, and maintain authentication systems for a Crypto Exchange. Candidate must have experience with React/Next.js and mobile responsiveness. Must have experience with React/Next.js and implement responsive design, accessibility improvements, and feature enhancements for a blockchain-based financial app. The role includes prototyping, user testing, and high-fidelity designs. Medium-priority.","[""DevOps"", ""Git"", ""English""]",51,InProgress,,2025-11-17T06:39:51.797694+00:00,2025-12-24T06:39:51.797694+00:00,4.2,False,2025-11-17T06:39:51.797694+00:00,2025-11-21T06:39:51.797694+00:00
job_df7ab772,user_014,company_031,SkyForge Web Systems,"Full Stack Dev for Backend Engineer required for API optimization, secure authentication, and database performance improvements on a Fintech platform. Medium-priority.",Blockchain,55488,83233,INR,Low,Senior,"Frontend Developer to work on a complex Fintech Dashboard project. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and database performance and reliability.","[""Solidity"", ""Git"", ""English""]",261,Assigned,user_027,2025-09-27T06:39:51.798693+00:00,2025-10-21T06:39:51.798693+00:00,3.9,True,2025-09-27T06:39:51.798693+00:00,2025-09-30T06:39:51.798693+00:00
job_540119a6,user_021,company_026,VectorShift Technologies,"SEO Specialist for UI/UX Designer urgently needed for AI Chatbot redesign to improve usability, accessibility, and user satisfaction. Strong Figma skills required.",Blockchain,77328,115993,INR,High,Mid,"Backend Engineer needed for the redesign of our Portfolio Website. Medium-priority project with flexible deadlines, but strong CSS and JavaScript skills are essential.","[""React"", ""Git"", ""English""]",57,Open,user_023,2025-11-25T06:39:51.798693+00:00,2026-01-23T06:39:51.798693+00:00,3.6,True,2025-11-25T06:39:51.798693+00:00,2025-11-26T06:39:51.798693+00:00
job_0709b32a,user_024,company_014,Softcloud Networks,"UI/UX Designer for Frontend Developer required to redesign UI components, implement responsive layouts, and improve accessibility for an E-commerce platform. Medium-priority with attention to detail.",DevOps,67932,101898,INR,High,Junior,"UI/UX Designer required to enhance UI/UX of our AI Chatbot platform. Medium-priority project with tight deadlines, requiring full-stack expertise.","[""Golang"", ""Git"", ""English""]",280,Completed,,2025-09-29T06:39:51.799693+00:00,2025-10-22T06:39:51.799693+00:00,3.6,False,2025-09-29T06:39:51.799693+00:00,2025-09-29T06:39:51.799693+00:00
job_9fe9f14b,user_050,company_026,VectorShift Technologies,"Full Stack Dev for Full Stack Developer needed for integration of third-party analytics, payment services, and reporting dashboards for a Fintech Dashboard. Medium-priority.",Content/Marketing,39856,59785,INR,High,Senior,"We are urgently looking for a SaaS platform. Medium-priority, with flexible deadlines.","[""Flutter"", ""Git"", ""English""]",392,Open,user_005,2025-11-11T06:39:51.799693+00:00,2025-12-22T06:39:51.799693+00:00,4.7,True,2025-11-11T06:39:51.799693+00:00,2025-11-14T06:39:51.799693+00:00
job_cf2ed11e,user_025,company_012,CipherGrid Analytics,"Frontend Developer for Backend Engineer needed to maintain and optimize APIs, authentication, and database systems for a Fintech platform. Medium-priority project.",Web Development,108207,162310,INR,High,Junior,Full Stack Developer to enhance the UI/UX of our Portfolio Website. Medium-priority project with attention to UX principles.,"[""Figma"", ""Git"", ""English""]",211,Assigned,,2025-10-18T06:39:51.799693+00:00,2025-12-03T06:39:51.799693+00:00,4.9,False,2025-10-18T06:39:51.799693+00:00,2025-10-23T06:39:51.799693+00:00
job_315e10b8,user_005,company_011,BrightPath Software,Smart Contract Dev for Frontend Developer urgently required to fix critical UI bugs on an E-commerce platform. Candidate must be available immediately and have React/Next.js expertise. Coordination with backend is required.,Design,88339,132508,INR,High,Mid,"Full Stack Developer to implement automated notifications, reporting dashboards, notifications, and reporting dashboards for a SaaS product. Medium-priority project with phased deadlines.","[""Figma"", ""Git"", ""English""]",302,Cancelled,user_023,2025-10-08T06:39:51.799693+00:00,2025-10-18T06:39:51.799693+00:00,4.1,False,2025-10-08T06:39:51.799693+00:00,2025-10-10T06:39:51.799693+00:00
job_ae71a68d,user_024,company_037,OmniLayer Interactive,"Full Stack Dev for Frontend Developer needed to implement responsive design, accessibility improvements, and feature enhancements for an AI Chatbot. Medium-priority project with collaborative teamwork expected.",Mobile,42312,63468,INR,High,Mid,Freelance Backend Engineer urgently required for AI Chatbot dashboard to improve workflow and usability. Strong collaboration skills required.,"[""DevOps"", ""Git"", ""English""]",113,Open,,2025-09-27T06:39:51.799693+00:00,2025-11-03T06:39:51.799693+00:00,4.0,False,2025-09-27T06:39:51.799693+00:00,2025-09-28T06:39:51.799693+00:00
job_e3f81860,user_003,company_016,FusionCraft Technologies,"UI/UX Designer for Full Stack Developer to integrate analytics, reporting, and third-party services into a Fintech Dashboard. Medium-priority project with phased deadlines and strong backend/frontend expertise.",Content/Marketing,37983,56974,INR,Low,Senior,"Backend Engineer urgently required for a SaaS product. Medium-priority, collaborative project.","[""Golang"", ""Git"", ""English""]",210,Open,,2025-10-27T06:39:51.801049+00:00,2025-12-20T06:39:51.801049+00:00,4.9,True,2025-10-27T06:39:51.801049+00:00,2025-11-01T06:39:51.801049+00:00
job_08aa8a45,user_012,company_025,RapidScale Ventures,"UI/UX Designer for Frontend Developer urgently required to fix UI bugs, enhance responsiveness, and implement accessibility improvements for an E-commerce platform. Strong coordination required.",Mobile,66882,100323,INR,High,Senior,"We are looking for an E-commerce platform. Medium-priority with wireframing, prototyping, and user testing required. Strong Figma skills needed.","[""Solidity"", ""Git"", ""English""]",21,Completed,,2025-10-10T06:39:51.801049+00:00,2025-12-05T06:39:51.801049+00:00,4.6,True,2025-10-10T06:39:51.801049+00:00,2025-10-11T06:39:51.801049+00:00
job_c8b60125,user_038,company_020,AeroLogic Systems,Full Stack Dev for Backend Engineer urgently required to implement security patches and optimize API endpoints for a Crypto Exchange. Candidate must have strong Python/Django experience and knowledge of secure transactions.,Web Development,10946,16419,INR,High,Junior,"Frontend Developer required to patch security vulnerabilities, optimize APIs, and maintain authentication systems for a Fintech Dashboard. Medium-priority.","[""DevOps"", ""Git"", ""English""]",179,Open,user_007,2025-10-04T06:39:51.801705+00:00,2025-11-22T06:39:51.801705+00:00,3.3,True,2025-10-04T06:39:51.801705+00:00,2025-10-06T06:39:51.801705+00:00
job_4d093d6d,user_048,company_002,FinSys Pvt Ltd,"Full Stack Dev for Full Stack Developer to maintain, scale, and optimize SaaS platform features, including reporting dashboards and user management. Medium-priority, requiring Node.js and React expertise.",Web Development,103848,155772,INR,High,Junior,"Backend Engineer to migrate legacy systems to a Fintech App. Medium-priority, strong Node.js and React is essential.","[""React"", ""Git"", ""English""]",240,InProgress,,2025-11-17T06:39:51.801705+00:00,2025-12-16T06:39:51.801705+00:00,4.2,False,2025-11-17T06:39:51.801705+00:00,2025-11-17T06:39:51.801705+00:00
job_0f36f449,user_037,company_001,TechCorp Solutions,"SEO Specialist for Full Stack Developer to implement automated invoicing, reporting, and notification systems for a SaaS platform. Medium-priority with flexible deadlines.",Mobile,81060,121590,INR,High,Senior,"Full Stack Developer to work independently and meet tight deadlines. Collaboration with frontend developers is required, and the project timeline is extremely tight.","[""Python"", ""Git"", ""English""]",111,Assigned,,2025-10-13T06:39:51.801705+00:00,2025-11-18T06:39:51.801705+00:00,4.6,True,2025-10-13T06:39:51.801705+00:00,2025-10-17T06:39:51.801705+00:00
job_651584a6,user_046,company_004,CloudNova Systems,"SEO Specialist for UI/UX Designer required to conduct user research, create wireframes, and deliver visually appealing prototypes for a Fintech Dashboard. Medium-priority, with phased deadlines and attention to detail. Collaboration with product managers is needed.",Design,106942,160413,INR,High,Junior,Frontend Developer required to optimize database performance and reliability.,"[""Figma"", ""Git"", ""English""]",237,Open,,2025-11-07T06:39:51.801705+00:00,2025-12-04T06:39:51.801705+00:00,3.4,True,2025-11-07T06:39:51.801705+00:00,2025-11-12T06:39:51.801705+00:00
job_012a7300,user_042,company_012,CipherGrid Analytics,"SEO Specialist for UI/UX Designer to create engaging dashboards, prototypes, and landing pages for a SaaS product. Medium-priority, collaborative project.",Design,108837,163256,INR,High,Junior,Looking for a mobile-first redesign of a Fintech platform. Medium-priority.,"[""Figma"", ""Git"", ""English""]",276,Open,user_030,2025-10-27T06:39:51.802716+00:00,2025-11-25T06:39:51.802716+00:00,4.3,False,2025-10-27T06:39:51.802716+00:00,2025-11-01T06:39:51.802716+00:00
job_07cb1b3a,user_031,company_027,BoldBridge Software,"Frontend Developer for We need a Backend Engineer to migrate legacy systems to a cloud-based environment. This project involves data migration, API development, and ensuring minimal downtime. The timeline is flexible, but expertise in Python/Django and AWS is required.",Design,56044,84067,INR,High,Junior,Backend Engineer needed for an E-commerce platform. Coordination with backend required.,"[""Figma"", ""Git"", ""English""]",320,InProgress,,2025-09-27T06:39:51.802716+00:00,2025-10-18T06:39:51.802716+00:00,4.8,True,2025-09-27T06:39:51.802716+00:00,2025-09-29T06:39:51.802716+00:00
job_c8e59b77,user_025,company_008,PixelForge Interactive,"DevOps Engineer for We are looking for a Full Stack Developer to implement payment gateway integration and automate invoice generation for our Fintech Dashboard. Knowledge of Python, Django, and React is required. This is a long-term project, with deadlines staggered over the next 3 months.",DevOps,59057,88586,INR,Medium,Junior,"UI/UX Designer for a blockchain-based financial app. The role includes prototyping, testing, and delivering user-friendly interfaces. Medium-priority project requiring strong backend and frontend. Responsibilities include database optimization, API improvements, and feature enhancements for an AI Chatbot. Strong Node.js and React is essential.","[""Figma"", ""Git"", ""English""]",252,Open,,2025-10-11T06:39:51.802716+00:00,2025-10-23T06:39:51.802716+00:00,4.3,False,2025-10-11T06:39:51.802716+00:00,2025-10-11T06:39:51.802716+00:00
job_8f25094e,user_049,company_005,NeonByte Labs,"Frontend Developer for Our company is seeking a Backend Engineer for a long-term contract to develop APIs and database solutions for an E-commerce App. Knowledge of Python/Django is mandatory. The candidate should have experience in scalable backend systems, cloud deployment, and automated testing. This is a medium-priority project with flexible timelines, but high code quality is required.",AI/ML,55094,82641,INR,Low,Mid,"Full Stack Developer to implement automated invoicing, reporting, and notifications for a high-traffic E-commerce App to implement secure authentication for a SaaS product. Medium-priority project requiring collaboration with frontend developers required.","[""DevOps"", ""Git"", ""English""]",81,Open,,2025-09-29T06:39:51.803716+00:00,2025-10-22T06:39:51.803716+00:00,4.3,False,2025-09-29T06:39:51.803716+00:00,2025-09-29T06:39:51.803716+00:00
job_b640fb3c,user_029,company_029,MetaCore Dynamics,Frontend Developer for Frontend Developer needed for an E-commerce App redesign focusing on accessibility and mobile responsiveness. Must have experience with React/Next.js and integrating with backend APIs. High-priority project due to customer complaints.,Design,52057,78086,INR,Medium,Mid,"Full Stack Developer to integrate third-party APIs and database solutions for an experienced Frontend Developer to enhance the UI/UX of our AI Chatbot interface redesign to improve usability, accessibility, and user testing required. Strong Figma skills required.","[""DevOps"", ""Git"", ""English""]",32,Open,,2025-11-15T06:39:51.803716+00:00,,4.1,False,2025-11-15T06:39:51.803716+00:00,2025-11-15T06:39:51.803716+00:00
job_fdf09eb1,user_037,company_028,InfinitePixels Studio,"UI/UX Designer for Full Stack Developer to maintain, scale, and optimize SaaS platform features, including reporting dashboards and user management. Medium-priority, requiring Node.js and React expertise.",AI/ML,8252,12379,INR,Low,Junior,Frontend Developer required to redesign onboarding and dashboard experience for a Fintech platform. Medium-priority project.,"[""Python"", ""Git"", ""English""]",340,Open,,2025-11-22T06:39:51.803716+00:00,,4.5,False,2025-11-22T06:39:51.803716+00:00,2025-11-25T06:39:51.803716+00:00
